ProjectName,Scenario,Watershed,WeppID,TopazID,Landuse,Soil,Length (m),Hillslope Area (ha),Runoff (mm),Lateral Flow (mm),Baseflow (mm),Soil Loss (kg/ha),Sediment Deposition (kg/ha),Sediment Yield (kg/ha),Width (m),Slope,LanduseDesc,SoilDesc,Particle Class 1 Fraction,Particle Class 2 Fraction,Particle Class 3 Fraction,Particle Class 4 Fraction,Particle Class 5 Fraction,Particle Fraction Under 0.016 mm,Sediment Yield of Particles Under 0.016 mm (kg/ha),Solub..React..P..kg.ha.3.,Particulate.P..kg.ha.3.,Total.P..kg.ha.3.
T_ct,Conventional_Till,Thorn_Creek,1095,4832,82,68589,125.37786,4.3,43.69302326,0.079069767,29.26046512,7.790697674,0,7.790697674,344.5584412,0.216040403,Row Crops,"Schumacher silt loam, 25 to 40 percent slopes (SIL)",0.061,0.164,0.419,0.287,0.068,0.3507,2.732197674,,,
T_ct,Conventional_Till,Thorn_Creek,1096,4833,82,68570,65.30096874,2.2,48.3,0.013636364,12.02272727,2.409090909,0,2.409090909,344.5584412,0.158369002,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.072,0.391,0.465,0.062,0.009,0.6025,1.451477273,,,
T_ct,Conventional_Till,Thorn_Creek,1097,4841,82,68589,261.3250459,6.3,42.9984127,0.036507937,30.06984127,497.1111111,0,497.1111111,241.0790737,0.20175354,Row Crops,"Schumacher silt loam, 25 to 40 percent slopes (SIL)",0.055,0.147,0.381,0.338,0.08,0.3163,157.2362444,,,
T_ct,Conventional_Till,Thorn_Creek,1098,4842,82,68570,53.21742215,2.3,47.76086957,0.013043478,11.68695652,6.869565217,0,6.869565217,439.7056275,0.1578056,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.061,0.333,0.412,0.168,0.025,0.5176,3.555686957,,,
T_ct,Conventional_Till,Thorn_Creek,1099,4843,82,68563,141.2308511,6.2,48.63709677,0.006451613,11.60645161,2.290322581,0,2.290322581,439.7056275,0.167119505,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.392,0.465,0.062,0.009,0.6035,1.382209677,,,
T_ct,Conventional_Till,Thorn_Creek,1100,4851,82,68563,306.4735161,6.6,29.97727273,0.001515152,14.91363636,0.727272727,0,0.727272727,214.3741516,0.081444616,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.434545455,,,
T_ct,Conventional_Till,Thorn_Creek,1101,4853,82,68563,45,0.3,22.66666667,0,14.06666667,0.666666667,0,0.666666667,60,0.0758325,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.067,0.368,0.448,0.101,0.015,0.5694,0.3796,,,
T_ct,Conventional_Till,Thorn_Creek,1102,4862,82,68563,176.5734158,11,28.41909091,0.001818182,15.81181818,0.727272727,0,0.727272727,621.8376618,0.073159573,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.067,0.366,0.446,0.106,0.016,0.5668,0.412218182,,,
T_ct,Conventional_Till,Thorn_Creek,1103,4863,82,68563,146.1796311,9.1,39.01978022,0.002197802,14.23406593,2.252747253,0,2.252747253,621.8376618,0.101555016,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.459,0.073,0.011,0.5947,1.339708791,,,
T_ct,Conventional_Till,Thorn_Creek,1104,4872,82,68563,257.5038193,4,39.6275,0.0025,14.5475,1.375,0,1.375,157.2792206,0.118483503,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.068,0.375,0.454,0.09,0.013,0.5792,0.7964,,,
T_ct,Conventional_Till,Thorn_Creek,1105,4873,82,68563,34.33384257,0.5,29.98,0,17.44,1,0,1,157.2792206,0.0637344,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.067,0.369,0.449,0.1,0.015,0.5707,0.5707,,,
T_ct,Conventional_Till,Thorn_Creek,1106,4881,82,68589,283.3639969,5.1,43.94117647,0.033333333,29.60980392,700.745098,0,700.7647059,181.0392307,0.198979625,Row Crops,"Schumacher silt loam, 25 to 40 percent slopes (SIL)",0.055,0.147,0.381,0.338,0.08,0.3163,221.6518765,,,
T_ct,Conventional_Till,Thorn_Creek,1107,4882,82,68563,37.95353936,1.1,34.9,0.009090909,13.2,1.545454545,0,1.545454545,284.5584412,0.10720185,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.386,0.459,0.074,0.011,0.5947,0.919081818,,,
T_ct,Conventional_Till,Thorn_Creek,1108,4883,82,68589,9.488384841,0.3,34.83333333,0.533333333,28.63333333,1.333333333,0,1.333333333,284.5584412,0.1591,Row Crops,"Schumacher silt loam, 25 to 40 percent slopes (SIL)",0.083,0.222,0.548,0.119,0.028,0.4694,0.625866667,,,
T_ct,Conventional_Till,Thorn_Creek,1109,4891,82,68563,251.1077339,5,48.98,0.004,13.506,2.84,0,2.84,200.710664,0.163498987,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.068,0.374,0.447,0.096,0.014,0.5761,1.636124,,,
T_ct,Conventional_Till,Thorn_Creek,1110,4892,82,68589,301.6800154,9.3,43.30645161,0.02688172,29.99569892,479.4946237,0,479.4946237,307.2792206,0.175669623,Row Crops,"Schumacher silt loam, 25 to 40 percent slopes (SIL)",0.055,0.147,0.381,0.338,0.08,0.3163,151.6641495,,,
T_ct,Conventional_Till,Thorn_Creek,1111,4893,82,68563,29.28932188,0.9,42.6,0.011111111,14.07777778,2.222222222,0,2.222222222,307.2792206,0.120632544,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.065,0.357,0.437,0.123,0.018,0.5531,1.229111111,,,
T_ct,Conventional_Till,Thorn_Creek,1112,4901,82,68563,245.0954643,5.6,39.55178571,0.001785714,14.16607143,6.071428571,0,6.071428571,227.6663918,0.107465463,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.057,0.314,0.392,0.206,0.031,0.4886,2.9665,,,
T_ct,Conventional_Till,Thorn_Creek,1113,4902,82,68563,13.59245518,0.4,24.925,0,14.5,0.75,0,0.75,264.8528137,0.0633325,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.067,0.37,0.449,0.099,0.015,0.5717,0.428775,,,
T_ct,Conventional_Till,Thorn_Creek,1114,4903,82,68563,95.14718626,2.5,36.748,0.004,15.44,1.16,0,1.16,264.8528137,0.100885988,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.069,0.377,0.453,0.088,0.013,0.5819,0.675004,,,
T_ct,Conventional_Till,Thorn_Creek,1115,4911,82,68563,268.2733581,5,35.938,0,14.664,2.28,0,2.28,187.8680774,0.078000975,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.393,0.466,0.061,0.009,0.6048,1.378944,,,
T_ct,Conventional_Till,Thorn_Creek,1116,4931,82,68563,252.2865549,5.3,35.2509434,0,16.42830189,13.67924528,0,13.67924528,210.4749499,0.078236391,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.057,0.31,0.389,0.212,0.032,0.4837,6.616650943,,,
T_ct,Conventional_Till,Thorn_Creek,1117,4932,82,68563,43.93398282,0.9,29.71111111,0,14.46666667,1.444444444,0,1.444444444,204.8528137,0.045587698,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.069,0.377,0.456,0.086,0.013,0.5828,0.841822222,,,
T_ct,Conventional_Till,Thorn_Creek,1118,4933,82,68563,21.96699141,0.5,27.82,0,14,1.6,0,1.6,204.8528137,0.087496875,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.383,0.457,0.078,0.012,0.5901,0.94416,,,
T_ct,Conventional_Till,Thorn_Creek,1119,4941,82,68563,216.1388769,5.2,34.61923077,0.001923077,13.06730769,1.923076923,0,1.923076923,241.5113872,0.102360141,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.391,0.465,0.063,0.009,0.6025,1.158653846,,,
T_ct,Conventional_Till,Thorn_Creek,1120,4942,82,68563,6.666666667,0.2,29.25,0.05,12.35,1.5,0,1.5,270,0.09192,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.381,0.457,0.08,0.012,0.5881,0.88215,,,
T_ct,Conventional_Till,Thorn_Creek,1121,4943,82,68563,23.33333333,0.6,38.68333333,0.016666667,15.3,2.5,0,2.5,270,0.140245,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.393,0.466,0.06,0.009,0.6048,1.512,,,
T_ct,Conventional_Till,Thorn_Creek,1122,4951,82,68570,216.0762887,6.8,31.96323529,0.001470588,17.94705882,1.073529412,0,1.073529412,312.3896676,0.103427781,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.069,0.375,0.451,0.092,0.014,0.5793,0.621895588,,,
T_ct,Conventional_Till,Thorn_Creek,1123,4952,82,68563,62.83714463,1.7,27.88235294,0.005882353,17.37647059,0.470588235,0,0.470588235,272.1320344,0.116797973,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.067,0.365,0.444,0.108,0.016,0.5652,0.265976471,,,
T_ct,Conventional_Till,Thorn_Creek,1124,4953,82,68570,138.9031618,3.8,26.85526316,0.002631579,16.95789474,0.315789474,0,0.315789474,272.1320344,0.093019995,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.071,0.39,0.465,0.064,0.009,0.6005,0.189631579,,,
T_ct,Conventional_Till,Thorn_Creek,1125,4961,82,68570,222.0999444,5.8,22.32758621,0.001724138,15.13275862,0.896551724,0,0.896551724,259.3427033,0.079292969,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.072,0.391,0.466,0.063,0.009,0.6028,0.540441379,,,
T_ct,Conventional_Till,Thorn_Creek,1126,4971,82,68570,318.5577442,5.9,30.35254237,0,10.95423729,0.915254237,0,0.915254237,186.4654088,0.113177166,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.072,0.395,0.466,0.058,0.009,0.6068,0.555376271,,,
T_ct,Conventional_Till,Thorn_Creek,1127,4972,82,68570,136.0890242,4.6,30.05869565,0.002173913,11.45217391,2.652173913,0,2.652173913,337.2792206,0.113069618,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.073,0.4,0.467,0.052,0.008,0.6131,1.626047826,,,
T_ct,Conventional_Till,Thorn_Creek,1128,4973,82,68570,37.35777134,1.3,24.38461538,0.007692308,11.91538462,1.923076923,0,1.923076923,337.2792206,0.111054215,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.073,0.396,0.466,0.057,0.008,0.6088,1.170769231,,,
T_ct,Conventional_Till,Thorn_Creek,1129,4981,82,68570,382.9207638,5.2,33.37884615,0,11.38076923,2.173076923,0,2.173076923,136.3206306,0.106731904,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.073,0.397,0.466,0.055,0.008,0.6098,1.325142308,,,
T_ct,Conventional_Till,Thorn_Creek,1130,4983,82,68570,105,0.6,33.06666667,0,11.78333333,2,0,2,60,0.03333,Row Crops,"Palouse-Thatuna silt loams, 7 to 25 percent slopes (SIL)",0.073,0.399,0.466,0.054,0.008,0.6118,1.2236,,,
T_ct,Conventional_Till,Thorn_Creek,1131,4992,82,68526,165.6854249,3.6,18.27777778,0.002777778,12.53888889,0.805555556,0,0.805555556,217.2792206,0.083608928,Row Crops,Covello silt loam (SIL),0.048,0.594,0.306,0.038,0.014,0.7338,0.591116667,,,
T_ct,Conventional_Till,Thorn_Creek,1132,4993,82,68563,49.70562748,1.1,27.7,0.009090909,11.50909091,2.181818182,0,2.181818182,217.2792206,0.119332,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.073,0.396,0.466,0.056,0.008,0.6088,1.328290909,,,
T_ct,Conventional_Till,Thorn_Creek,1133,5001,82,68563,261.4376415,5.8,30.70862069,0.001724138,11.45344828,1.482758621,0,1.482758621,220.320225,0.092864841,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.074,0.401,0.467,0.051,0.008,0.6151,0.912044828,,,
T_ct,Conventional_Till,Thorn_Creek,1134,5002,82,68563,24.54545455,0.8,39.6375,0.0125,11.05,2,0,2,330,0.145882143,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.074,0.4,0.467,0.052,0.008,0.6141,1.2282,,,
T_ct,Conventional_Till,Thorn_Creek,1135,5012,82,68526,600,1.8,15.18888889,0,12.75,0.611111111,0,0.611111111,30,0.062676812,Row Crops,Covello silt loam (SIL),0.048,0.595,0.306,0.037,0.013,0.7348,0.449044444,,,
T_ct,Conventional_Till,Thorn_Creek,1136,5021,82,68563,221.6912785,5.2,29.50769231,0,11.83653846,1.653846154,0,1.653846154,235.4625782,0.08279985,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.073,0.399,0.466,0.053,0.008,0.6118,1.011823077,,,
T_ct,Conventional_Till,Thorn_Creek,1137,5022,82,68483,4.162558002,0.2,38.35,0.4,10.05,1.5,0,1.5,432.4264069,0.15333,Row Crops,"Thatuna silt loam, 7 to 25 percent slopes (SIL)",0.052,0.582,0.323,0.032,0.01,0.7309,1.09635,,,
T_ct,Conventional_Till,Thorn_Creek,1138,5023,82,68483,24.97534801,1.1,37.94545455,0.072727273,11.66363636,3.090909091,0,3.090909091,432.4264069,0.120795,Row Crops,"Thatuna silt loam, 7 to 25 percent slopes (SIL)",0.052,0.583,0.323,0.031,0.01,0.7319,2.262236364,,,
T_ct,Conventional_Till,Thorn_Creek,1139,5043,82,68563,180,0.5,27.06,0,13.16,1.2,0,1.2,30,0.043753326,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.074,0.4,0.467,0.052,0.008,0.6141,0.73692,,,
T_ct,Conventional_Till,Thorn_Creek,1140,5052,82,68563,293.3896167,10.3,27.76407767,0.000970874,11.57572816,1.300970874,0,1.300970874,349.7056275,0.084147837,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.074,0.4,0.467,0.051,0.008,0.6141,0.798926214,,,
T_ct,Conventional_Till,Thorn_Creek,1141,5053,82,68526,20.58874503,0.7,13.45714286,0,13.22857143,0.285714286,0,0.285714286,349.7056275,0.0171685,Row Crops,Covello silt loam (SIL),0.048,0.595,0.306,0.037,0.013,0.7348,0.209942857,,,
T_ct,Conventional_Till,Thorn_Creek,1142,5062,82,68526,120,0.7,15.02857143,0,12.85714286,0.142857143,0,0.142857143,60,0.037753878,Row Crops,Covello silt loam (SIL),0.048,0.593,0.306,0.039,0.014,0.7328,0.104685714,,,
T_ct,Conventional_Till,Thorn_Creek,1143,5071,82,68563,265.0468396,5.8,23.52931034,0,10.85862069,1.344827586,0,1.344827586,217.3200785,0.091674586,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.384,0.465,0.07,0.01,0.5935,0.798155172,,,
T_ct,Conventional_Till,Thorn_Creek,1144,5073,82,68563,52.56603941,1.8,23.46666667,0.005555556,10.96111111,1.5,0,1.5,342.4264069,0.088300572,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.385,0.465,0.069,0.01,0.5945,0.89175,,,
T_ct,Conventional_Till,Thorn_Creek,1145,5092,82,68563,239.6302534,11.4,20.73508772,0.000877193,11.02894737,0.561403509,0,0.561403509,476.9848481,0.080902639,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.07,0.382,0.456,0.08,0.012,0.5888,0.330554386,,,
T_ct,Conventional_Till,Thorn_Creek,1146,5093,82,68563,207.5537628,9.9,21.05555556,0.001010101,10.93434343,0.454545455,0,0.454545455,476.9848481,0.073186327,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.394,0.466,0.06,0.009,0.6058,0.275363636,,,
T_ct,Conventional_Till,Thorn_Creek,1147,5102,82,68526,15.90990258,0.3,8.433333333,0,14.23333333,0.333333333,0,0.333333333,169.7056275,0.00707,Row Crops,Covello silt loam (SIL),0.047,0.586,0.306,0.045,0.016,0.7248,0.2416,,,
T_ct,Conventional_Till,Thorn_Creek,1148,5103,82,68526,42.42640687,0.7,9.471428571,0,16.18571429,0.571428571,0,0.571428571,169.7056275,0.012935342,Row Crops,Covello silt loam (SIL),0.046,0.573,0.301,0.059,0.021,0.7093,0.405314286,,,
T_ct,Conventional_Till,Thorn_Creek,1149,5112,82,68526,46.32467632,0.8,9.425,0,16.0125,0.5,0,0.5,174.8528137,0.014061791,Row Crops,Covello silt loam (SIL),0.047,0.585,0.306,0.045,0.016,0.7238,0.3619,,,
T_ct,Conventional_Till,Thorn_Creek,1150,5113,82,68526,10.29437252,0.2,8.6,0,14.2,0.5,0,0.5,174.8528137,0.00667,Row Crops,Covello silt loam (SIL),0.047,0.587,0.306,0.044,0.016,0.7258,0.3629,,,
T_ct,Conventional_Till,Thorn_Creek,1151,5122,82,68563,173.9696962,5,24.116,0.002,14.814,1.46,0,1.46,289.7056275,0.091596582,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.073,0.396,0.466,0.056,0.008,0.6088,0.888848,,,
T_ct,Conventional_Till,Thorn_Creek,1152,5123,82,68563,130.4772721,3.8,24.92368421,0.002631579,11.85526316,1.342105263,0,1.342105263,289.7056275,0.098945149,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.395,0.466,0.058,0.009,0.6068,0.814389474,,,
T_ct,Conventional_Till,Thorn_Creek,1153,5131,82,68563,252.4543156,5.1,21.55294118,0,14.95686275,1.117647059,0,1.117647059,203.2050824,0.063566383,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.073,0.397,0.466,0.056,0.008,0.6098,0.681541176,,,
T_ct,Conventional_Till,Thorn_Creek,1154,5132,82,68563,6,0.1,22.9,0,13,1,0,1,150,0.10135,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.073,0.396,0.466,0.057,0.008,0.6088,0.6088,,,
T_ct,Conventional_Till,Thorn_Creek,1155,5141,82,68563,234.8496873,5.2,22.59230769,0,12.20576923,1.365384615,0,1.365384615,222.2698297,0.064647241,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.073,0.396,0.466,0.057,0.008,0.6088,0.831246154,,,
T_ct,Conventional_Till,Thorn_Creek,1156,5142,82,68563,79.85901682,3.3,29.16363636,0.003030303,11.1,1.424242424,0,1.424242424,416.9848481,0.112035778,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.394,0.466,0.059,0.009,0.6058,0.862806061,,,
T_ct,Conventional_Till,Thorn_Creek,1157,5143,82,68563,73.38396141,3.1,28.39677419,0.003225806,11.59677419,1.935483871,0,1.935483871,416.9848481,0.109669161,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.395,0.466,0.058,0.009,0.6068,1.174451613,,,
T_ct,Conventional_Till,Thorn_Creek,1158,5152,82,68526,79.36163031,2.3,12.5173913,0,13.84782609,0.347826087,0,0.347826087,294.8528137,0.013920439,Row Crops,Covello silt loam (SIL),0.047,0.584,0.306,0.047,0.017,0.7228,0.251408696,,,
T_ct,Conventional_Till,Thorn_Creek,1159,5153,82,68591,192.299335,5.7,15.37719298,0.001754386,15.78245614,1.228070175,0,1.228070175,294.8528137,0.092079113,Row Crops,"Snow silt loam, 7 to 15 percent slopes (SIL)",0.064,0.457,0.412,0.056,0.011,0.6446,0.791614035,,,
T_ct,Conventional_Till,Thorn_Creek,1160,5162,82,68563,233.3452378,1,22.35,0,11.37,0.8,0,0.8,42.42640687,0.052436284,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.394,0.466,0.059,0.009,0.6058,0.48464,,,
T_ct,Conventional_Till,Thorn_Creek,1161,5171,82,68563,288.4810737,5.1,25.86470588,0,11.14117647,0.980392157,0,0.980392157,177.8279571,0.08030205,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.394,0.466,0.059,0.009,0.6058,0.593921569,,,
T_ct,Conventional_Till,Thorn_Creek,1162,5172,82,68563,22.52071713,0.7,27.62857143,0.014285714,11.78571429,1.285714286,0,1.285714286,319.7056275,0.094049643,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.394,0.466,0.059,0.009,0.6058,0.778885714,,,
T_ct,Conventional_Till,Thorn_Creek,1163,5173,82,68563,64.74706174,2.1,24.7,0.004761905,11.79047619,0.952380952,0,0.952380952,319.7056275,0.080630809,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.394,0.466,0.059,0.009,0.6058,0.576952381,,,
T_ct,Conventional_Till,Thorn_Creek,1164,5182,82,68563,268.6085949,7.9,26.07721519,0.001265823,11.49620253,0.848101266,0,0.848101266,294.8528137,0.08205914,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.393,0.466,0.061,0.009,0.6048,0.512931646,,,
T_ct,Conventional_Till,Thorn_Creek,1165,5183,82,68526,79.36163031,2.3,16.11304348,0.004347826,14.0173913,0.47826087,0,0.47826087,294.8528137,0.06989913,Row Crops,Covello silt loam (SIL),0.047,0.584,0.306,0.047,0.017,0.7228,0.345686957,,,
T_ct,Conventional_Till,Thorn_Creek,1166,5202,82,68563,139.4944554,5,24.448,0.002,13.83,0.38,0,0.38,354.8528137,0.093066513,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.392,0.465,0.062,0.009,0.6035,0.22933,,,
T_ct,Conventional_Till,Thorn_Creek,1167,5203,82,68526,162.3208208,5.8,16.60172414,0.001724138,13.76206897,1.672413793,0,1.672413793,354.8528137,0.040365035,Row Crops,Covello silt loam (SIL),0.046,0.574,0.302,0.056,0.02,0.7106,1.188417241,,,
T_ct,Conventional_Till,Thorn_Creek,1168,5211,82,68563,192.0670995,5.6,21.04285714,0.001785714,14.0875,0.642857143,0,0.642857143,290.5234688,0.086880369,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.387,0.465,0.067,0.01,0.5975,0.384107143,,,
T_ct,Conventional_Till,Thorn_Creek,1169,5212,82,68563,198.3454891,10.3,25.49805825,0.000970874,13.78349515,0.572815534,0,0.572815534,517.2792206,0.100522893,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.391,0.465,0.062,0.009,0.6025,0.345121359,,,
T_ct,Conventional_Till,Thorn_Creek,1170,5213,82,68563,31.3177088,1.6,26.475,0.00625,13.975,0.6875,0,0.6875,517.2792206,0.122565,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.071,0.39,0.465,0.064,0.009,0.6005,0.41284375,,,
T_ct,Conventional_Till,Thorn_Creek,1171,5222,82,68526,240,2.9,11.73103448,0,17.28275862,0.586206897,0,0.586206897,120,0.050408576,Row Crops,Covello silt loam (SIL),0.045,0.555,0.296,0.077,0.028,0.6888,0.40377931,,,
T_ct,Conventional_Till,Thorn_Creek,1172,5223,82,68526,97.5,1.2,16.53333333,0,13.6,1.833333333,0,1.833333333,120,0.03240233,Row Crops,Covello silt loam (SIL),0.046,0.576,0.303,0.055,0.02,0.7129,1.306983333,,,
T_ct,Conventional_Till,Thorn_Creek,1173,5232,82,68563,300,3.6,18.52222222,0,14.65277778,0.444444444,0,0.444444444,120,0.053843916,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.391,0.465,0.062,0.009,0.6025,0.267777778,,,
T_ct,Conventional_Till,Thorn_Creek,1174,5233,82,68526,472.5,5.7,14.38245614,0,17.44561404,0.385964912,0,0.385964912,120,0.06374538,Row Crops,Covello silt loam (SIL),0.043,0.537,0.291,0.094,0.034,0.6673,0.257554386,,,
T_ct,Conventional_Till,Thorn_Creek,1175,5241,82,68563,210.176817,6.1,23.95081967,0.001639344,14.73114754,1.147540984,0,1.147540984,291.1833992,0.112867441,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.391,0.466,0.063,0.009,0.6028,0.691737705,,,
T_ct,Conventional_Till,Thorn_Creek,1176,5242,82,68563,109.669486,6.7,22.57313433,0.002985075,14.03731343,0.746268657,0,0.746268657,607.2792206,0.092420408,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.391,0.465,0.062,0.009,0.6025,0.449626866,,,
T_ct,Conventional_Till,Thorn_Creek,1177,5243,82,68563,66.69090367,4,21.4025,0.0025,14.675,0.675,0,0.675,607.2792206,0.073489624,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.392,0.465,0.062,0.009,0.6035,0.4073625,,,
T_ct,Conventional_Till,Thorn_Creek,1178,5252,82,68526,121.9013606,2,10.065,0,17.33,0.4,0,0.4,162.4264069,0.010947527,Row Crops,Covello silt loam (SIL),0.044,0.546,0.295,0.084,0.031,0.6785,0.2714,,,
T_ct,Conventional_Till,Thorn_Creek,1179,5253,82,68526,177.31107,2.9,14.37586207,0,17.13793103,0.379310345,0,0.379310345,162.4264069,0.054578842,Row Crops,Covello silt loam (SIL),0.043,0.535,0.29,0.097,0.035,0.665,0.252241379,,,
T_ct,Conventional_Till,Thorn_Creek,1180,5261,82,68563,424.8033819,5.8,19.67586207,0,14.53275862,0.534482759,0,0.534482759,135.5921409,0.068220588,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.072,0.392,0.465,0.062,0.009,0.6035,0.322560345,,,
T_ct,Conventional_Till,Thorn_Creek,1181,5263,82,68526,4.677112745,0.1,9.5,0,15.5,0,0,0,192.4264069,0.01414,Row Crops,Covello silt loam (SIL),0.045,0.552,0.295,0.08,0.029,0.6855,0,,,
T_ct,Conventional_Till,Thorn_Creek,1182,5272,82,68526,90,0.3,8.433333333,0,16.1,0.333333333,0,0.333333333,30,0.004663888,Row Crops,Covello silt loam (SIL),0.071,0.45,0.35,0.095,0.034,0.626,0.208666667,,,
T_ct,Conventional_Till,Thorn_Creek,1183,5281,82,68563,178.8687797,5.9,24.87966102,0.001694915,17.45762712,0.474576271,0,0.474576271,332.0870199,0.08460366,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.066,0.363,0.442,0.112,0.017,0.5616,0.266522034,,,
T_ct,Conventional_Till,Thorn_Creek,1184,5282,82,68563,106.5841182,10.6,23.5245283,0.000943396,16.98490566,0.726415094,0,0.726415094,996.3961031,0.060046909,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.069,0.376,0.451,0.091,0.014,0.5803,0.421538679,,,
T_ct,Conventional_Till,Thorn_Creek,1185,5283,82,68563,116.5199258,11.6,19.96810345,0.000862069,18.17931034,0.534482759,0,0.534482759,996.3961031,0.047987141,Row Crops,"Palouse silt loam, 7 to 25 percent slopes (SIL)",0.068,0.37,0.447,0.1,0.015,0.5721,0.305777586,,,
T_ct,Conventional_Till,Thorn_Creek,1186,5292,82,68526,111.369318,1.9,11.93157895,0,19.15263158,0.578947368,0,0.578947368,169.7056275,0.033067154,Row Crops,Covello silt loam (SIL),0.044,0.542,0.293,0.089,0.032,0.6739,0.390152632,,,
T_ct,Conventional_Till,Thorn_Creek,1187,5293,82,68526,127.2792206,2.2,12.95909091,0.004545455,18.85454545,0.636363636,0,0.636363636,169.7056275,0.050127106,Row Crops,Covello silt loam (SIL),0.044,0.543,0.293,0.088,0.032,0.6749,0.429481818,,,
